NR-AR,NR-AR-LBD,mol_id,smiles
0,0,TOX4602,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2
0,0,TOX5017,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1
0,0,TOX2048,O=c1cc(-c2ccccc2)oc2ccccc12
0,0,TOX7097,CC(=O)[O-].CC(=O)[O-].[Mg+2]
0,0,TOX2612,CCCC(CCC)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]2(C)C
0,0,TOX3951,CC1=C(C(=O)Nc2ccccc2)SCCO1
0,1,TOX5138,CN(C)c1ccc(N=O)cc1
0,0,TOX3319,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
0,0,TOX1426,NC(N)=O
0,0,TOX4284,COCC(C)O
0,0,TOX5888,O=CC(=O)c1ccccc1
0,0,TOX402,Cc1ccc(N)cc1N
0,0,TOX7240,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1
1,1,TOX26465,C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C
0,0,TOX21420,O=C(O)c1ccco1
0,0,TOX1984,CCCCCCCCCCCCN
0,0,TOX11521,[PbH2+2]
0,0,TOX6074,CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl
0,0,TOX25084,O=C(O)[C@@H](S)[C@H](S)C(=O)O
1,0,TOX4554,COc1ccc(N=[N+]([O-])c2ccc(OC)cc2)cc1
0,0,TOX11380,O=C1NC2NC(=O)NC2N1
0,0,TOX12375,C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)[O-]
0,0,TOX27815,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
0,0,TOX1158,NC(=O)c1ccccc1C(N)=O
0,0,TOX27523,CC(C)c1ccc(S(=O)(=O)[O-])cc1
1,1,TOX28529,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
0,0,TOX25804,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
0,0,TOX17728,O=C(c1ccccc1)c1ccc(O)c(O)c1O
0,0,TOX5609,COC=O
0,0,TOX12511,CCN1CN(CC)CN(CC)C1
0,1,TOX5540,CC[Hg]Sc1ccccc1C(=O)[O-]
0,0,TOX26736,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O
0,0,TOX3724,O=C(O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1
0,0,TOX26123,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1
0,0,TOX27444,Cc1ccc2c(c1)CCCN2
0,0,TOX3727,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C
0,0,TOX3526,CNC(C)CC1CCCCC1
0,0,TOX4183,C=CC(=O)OC
0,0,TOX1848,CCNc1cccc(C)c1
0,0,TOX26909,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1
0,0,TOX21467,O=C(O)c1snc(Cl)c1Cl
0,1,TOX1680,O=C(CCl)C(Cl)Cl
0,0,TOX24428,CO[Si](CCCS)(OC)OC
0,0,TOX1291,O=S(=O)([O-])[O-].[Na+].[Na+]
0,0,TOX39,CNC(=O)ON=CC(C)(C)SC
1,1,TOX27477,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
0,1,TOX24247,OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
0,0,TOX25372,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1
0,0,TOX2888,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C
0,0,TOX24618,COc1cccc(Br)c1
0,0,TOX28754,C/C(=N\O)c1ccc(OCC(=O)N2CCCCC2)cc1
0,0,TOX23873,NCC(O)c1ccc(O)cc1
0,0,TOX24918,C=CCOc1c(Br)cc(Br)cc1Br
0,0,TOX12548,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1
0,0,TOX3377,CN1Cc2c(N)cccc2C(c2ccccc2)C1
0,0,TOX14383,COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)[O-])n1
0,0,TOX24650,Cc1ccc(N(CCO)CCO)cc1
0,0,TOX2172,CNC(=O)Oc1ccc(N(C)C)c(C)c1
0,0,TOX7361,CC(C)(CO)COC(=O)C(C)(C)CO
1,1,TOX2796,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
0,0,TOX3044,CCNC(C)Cc1cccc(C(F)(F)F)c1
0,0,TOX4836,CC(C)=CCCC(C)=CC=O
0,1,TOX1292,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
1,1,TOX3502,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
0,0,TOX25332,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1
0,1,TOX1322,CCN(CC)C(=S)SSC(=S)N(CC)CC
0,0,TOX27698,CC/C=C\CCCCO
0,0,TOX12431,CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC
0,0,TOX24656,N#CCCOCCOCCC#N
0,0,TOX26946,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C
0,0,TOX27413,C/C=C(\C)C(=O)OC/C=C(\C)CCC=C(C)C
0,0,TOX3723,NC(CO)(CO)CO
0,0,TOX4810,Clc1ccccn1
0,0,TOX5629,Cc1cc([N+](=O)[O-])ccc1N
0,0,TOX22574,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
1,1,TOX25647,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO
1,1,TOX28656,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C
1,1,TOX563,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C
0,0,TOX27587,CC/C=C\CCCCCO
0,0,TOX27261,CC[C@H](C)[C@@H](C(=O)O)n1sc2ccccc2c1=O
0,0,TOX14229,CCCCCC1CCC(=O)O1
0,0,TOX24359,O=C1CCCCCCCCCCCCCCO1
0,0,TOX27117,Cl[Yb](Cl)Cl
0,0,TOX2803,NC(=O)OCC(O)COc1ccc(Cl)cc1
0,0,TOX26693,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC
0,0,TOX7345,c1ccc(B(c2ccccc2)c2ccccc2)cc1
0,0,TOX27155,N[C@@H](CCC(=O)O)C(=O)O
0,1,TOX5258,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21
0,0,TOX1425,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1
0,0,TOX1212,O=C(O)c1ccc(O)c(O)c1
0,0,TOX1982,CCCCOC(C)=O
0,0,TOX26529,CCCCCCCCCCOCC(O)CN
0,0,TOX5424,[NH3+]O.[NH3+]O
0,0,TOX25539,CCNC1(c2cccs2)CCCCC1=O
0,0,TOX25536,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C
0,0,TOX400,Nc1ccc(NC(=O)c2ccc(N)cc2)cc1
0,0,TOX15,CC(=O)NNc1ccccc1
0,0,TOX28730,CCOC(=O)Cn1cccc1-c1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)s1
0,0,TOX1299,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
0,0,TOX2842,Cc1ncsc1CCCl
0,0,TOX27266,O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1
0,0,TOX28775,CC(C(O)c1ccccc1)N(C)CCOC(c1ccccc1)c1ccccc1
0,0,TOX7504,C=C(C)C(=O)OCCN(C)C
0,0,TOX12180,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl
0,0,TOX29367,c1ccc2cnncc2c1
0,0,TOX6888,C1=CCCC=CCC1
0,0,TOX7309,CCOCCC(=O)OCC
0,0,TOX3545,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.O=C([O-])c1cc2ccccc2c(Cc2c(O)c(C(=O)[O-])cc3ccccc23)c1O
0,0,TOX28518,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1
0,1,TOX8015,C=CC(=O)OCC(C)OCC(C)OCC(C)OC(=O)C=C
0,0,TOX27679,CCCCCc1ccco1
0,0,TOX1094,Nc1ccc(Oc2ccc(N)cc2)cc1
0,0,TOX3125,NCCc1cnc[nH]1
0,0,TOX25420,Cc1ncc([N+](=O)[O-])n1CC(O)CCl
0,0,TOX25167,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
0,0,TOX20547,CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O
0,0,TOX4873,Oc1nc(O)nc(O)n1
0,0,TOX682,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
0,0,TOX3356,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12
1,1,TOX26628,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
0,0,TOX27385,COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2cn1
0,0,TOX21423,C=CN1CCCCCC1=O
0,0,TOX4931,CCCCCNCCCCC
0,0,TOX7367,C=CCCCCCCCCCCCC
0,0,TOX4449,C=CCNC(N)=S
0,0,TOX4674,CCCCOCCOCCSC#N
0,0,TOX2218,C=C(C)C(=O)OC(C)C
0,0,TOX25377,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
0,0,TOX25674,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
0,0,TOX3313,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
0,0,TOX24876,C(COCC1CO1)OCC1CO1
0,1,TOX25807,Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1
0,0,TOX5745,O=[N+]([O-])c1ccc(CCl)cc1
0,0,TOX4014,ClC(Cl)(Br)Br
0,0,TOX7320,O=[N+]([O-])c1ccc([O-])cc1
0,0,TOX27414,CC=CC=CCOC(=O)C(C)C
0,0,TOX24462,CCO[Si](OCC)(OCC)c1ccccc1
0,0,TOX21464,N#CCCNCCC#N
0,0,TOX24919,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS
,0,TOX1159,O=C1OC(=O)c2ccccc21
0,0,TOX4015,Brc1ccc(Oc2ccc(Br)cc2)cc1
0,0,TOX7494,Cc1cccc(N)c1N
0,0,TOX24420,O=S1(=O)OC(c2ccc([O-])cc2)(c2ccc(O)cc2)c2ccccc21
0,0,TOX27670,CC=CC(=O)CC
0,1,TOX2883,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
0,0,TOX1238,Oc1cccc(O)c1
0,0,TOX6867,O=C(O)CCCCCCCCC(=O)O
0,0,TOX7540,CCCCNS(=O)(=O)c1ccccc1
0,0,TOX23919,OC[C@H](O)[C@H](O)CO
0,0,TOX22210,CN1CCCC1
0,0,TOX441,CC(Oc1cc(Cl)ccc1Cl)C(=O)O
0,0,TOX21460,O=C(O)c1cccc(C(F)(F)F)c1
1,1,TOX2901,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
0,0,TOX28927,COc1cc(CC(C)N)c(OC)cc1Br
0,0,TOX1653,CCCCC=O
0,0,TOX175,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1
0,0,TOX21270,CC(=O)OCCC(C)CC(C)(C)C
0,1,TOX22390,[O-][n+]1ccccc1[S-]
0,0,TOX6240,CCC(=O)/C=C/C1C(C)=CCCC1(C)C
0,0,TOX322,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
0,0,TOX27405,CCCC(=O)OCCC(C)CCC=C(C)C
0,0,TOX2217,COc1cc(OC)c(OC)cc1C=O
0,0,TOX21815,CC1CC(O)CC(C)(C)C1
0,0,TOX5662,CC(=O)C=Cc1ccccc1
0,0,TOX28843,CC[C@@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1
0,1,TOX13382,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
0,0,TOX17715,COC(OC)(C(=O)c1ccccc1)c1ccccc1
0,0,TOX3702,NCCNCCNCCN
0,0,TOX1251,O=C1NS(=O)(=O)c2ccccc21
0,0,TOX20697,Cc1c(Cl)cccc1Cl
0,0,TOX93,COc1ccc(N)cc1
0,0,TOX21844,O=C1O[C@@H]2[C@@H](O)[C@H](O)O[C@@H]2[C@H]1O
0,0,TOX24858,c1ccc(-c2nnn[nH]2)cc1
0,0,TOX24423,C[N+](C)=CCl
0,0,TOX25355,CC[C@H](C)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CSC([C@H](N)[C@H](C)CC)=N1)C(=O)N[C@@H]1CCCCNC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2cnc[nH]2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@@H](CCCN)NC1=O
0,0,TOX819,COc1nn(CSP(=S)(OC)OC)c(=O)s1
0,0,TOX25887,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1
0,1,TOX4238,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-]
0,0,TOX1219,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
0,0,TOX4097,CCCCOCCO
0,0,TOX892,Cc1ncc([N+](=O)[O-])n1CCO
,1,TOX2933,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
0,0,TOX28798,CCN[C@H](C)Cc1cccc(C(F)(F)F)c1
0,0,TOX8974,CCCC(C)CC
0,0,TOX363,ON=C1CCCC1
0,0,TOX9683,O=S(=O)(O)O
0,0,TOX26631,CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1
0,0,TOX28538,CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21
0,0,TOX26221,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12
0,0,TOX2043,O=C(O)c1cccc(C(=O)O)n1
0,0,TOX21809,O=S(=O)(O)NC1CCCCC1
0,0,TOX18857,CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1
0,0,TOX25005,ClCc1ccc(Cl)cc1Cl
0,0,TOX26054,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O
0,0,TOX1413,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr
0,0,TOX28711,O=C(N[C@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1
0,0,TOX543,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C
1,1,TOX20554,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
0,0,TOX25107,O=C(O)CP(=O)(O)O
0,0,TOX22063,COP(N)(=S)Oc1ccccc1C(=O)OC(C)C
0,0,TOX13402,O=P(O)(OCc1ccccc1)OCc1ccccc1
0,0,TOX23874,NCCc1ccc(O)cc1
0,0,TOX468,O=CNNC=O
0,0,TOX4800,Oc1cccc(Cl)c1
0,0,TOX11121,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
0,0,TOX25746,COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@@](O)(c3ccccc3Cl)[C@H]2C(=O)N2CCC[C@@H]2C(N)=O)cc1OC
0,1,TOX6097,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl
0,0,TOX27242,COc1ccc(N)cc1N
0,0,TOX5763,O=[N+]([O-])c1ccccc1CCO
0,0,TOX24378,CCCCC(CC)COC(=O)CC#N
0,0,TOX3064,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
0,0,TOX4331,[TlH2+]
0,0,TOX27389,CCOC(=O)c1ccc([C@H]2CC[C@H](NC[C@H](O)COc3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1
0,0,TOX22189,CC(C)N(c1ccccc1)C(C)C
0,0,TOX26777,CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1
0,0,TOX74,NCC1(CC(=O)O)CCCCC1
0,0,TOX25595,CO[C@@]1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CO[C@@H]21
0,0,TOX29358,CN1[C@H]2CC[C@@H]1C[C@H](O)C2
0,0,TOX8666,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C
0,0,TOX1820,CCC(=O)CC
0,0,TOX856,CN1CCCC1=O
0,0,TOX17626,O=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
1,1,TOX26806,CC(C)CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
0,0,TOX406,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
0,0,TOX27344,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O
0,0,TOX28966,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1
0,0,TOX26207,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1.O=C(O)CC(O)(CC(=O)O)C(=O)O
0,0,TOX1800,CCN(CC)c1ccccc1
0,0,TOX7312,CC(O)COc1ccccc1
0,0,TOX20287,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1
0,0,TOX1121,N=C(N)NC(=N)NCCc1ccccc1
0,0,TOX2399,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12
0,0,TOX27308,O=C(O)C1(c2ccc3c(c2)OC[C@H](Cc2ccc(-c4ccccc4)cc2)[C@H]3O)CCCC1
1,1,TOX25930,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]21CCC(=O)O1
0,0,TOX13445,CN(C)CCCNCCCN
0,0,TOX20360,CCOC(=O)C1=NOC(c2ccccc2)(c2ccccc2)C1
0,0,TOX14836,[I-].[K+]
0,0,TOX29331,CC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F
0,1,TOX28473,O=Cc1c2ccccc2c(Cl)c2ccccc12
0,0,TOX2020,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O
0,0,TOX704,NNc1nc(-c2ccc(N)cc2)cs1
0,0,TOX27075,Cc1cnc(C)c(C)n1
1,0,TOX28905,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
0,0,TOX6432,CC(C)(C)C(=O)O
0,0,TOX24839,C=C[Si](OC(=C)C)(OC(=C)C)OC(=C)C
0,0,TOX20739,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1NC(=N)C(=O)O
0,0,TOX5805,CCCCCCCCn1sccc1=O
0,0,TOX24763,CCOC(=O)c1ccc(N(C)C)cc1
0,0,TOX1888,CCCC(C)=O
0,0,TOX4555,[O-][N+](=Nc1ccccc1)c1ccccc1
0,0,TOX28679,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21
0,0,TOX1296,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
0,0,TOX1070,c1ccc2c(c1)[nH]c1cnccc12
0,0,TOX7246,O=C1CCCN1
0,0,TOX29389,O=c1c(=O)c2cccc3cccc1c32
0,0,TOX813,C[Hg]Cl
0,0,TOX6789,CC1COC(=O)O1
0,0,TOX27423,CC(=O)Oc1ccc([N+](=O)[O-])cc1CCl
0,0,TOX6268,Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O
0,0,TOX2536,CC(C)(c1ccccc1)c1ccc(O)cc1
0,0,TOX1093,C=CCOc1ccccc1OCC(O)CNC(C)C
0,0,TOX25164,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1
0,0,TOX94,Nc1ccccc1C(=O)O
1,1,TOX2999,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
0,1,TOX27368,COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O
0,0,TOX6050,C(=C/c1ccccc1)\c1ccccc1
0,0,TOX28757,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21
0,0,TOX20289,O=C(O)c1cccc(Cl)n1
0,0,TOX7876,CCc1cccc(C)c1
0,0,TOX17741,Cc1ccc(C(=O)c2ccccc2)cc1
1,1,TOX27137,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-]
0,0,TOX27636,CCCCCCCC(=O)OCCCCCC
0,0,TOX24939,COc1c(Br)cc(Br)c(C)c1Br
0,0,TOX26220,CC(NNC(=O)c1ccccc1)c1ccccc1
0,0,TOX420,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1
0,0,TOX28496,CCN(CC)C(=O)c1cc(S(=O)(=O)Cc2ccccc2)c(N2CCC(c3ccccc3)CC2)cc1N(CC)CCN(C)C
0,0,TOX4055,COS(=O)(=O)OC
0,0,TOX26739,NCCNC(=O)c1ccc(Cl)cn1
0,0,TOX5749,O=[N+]([O-])c1ccccc1Nc1ccccc1
0,0,TOX25250,CCC1(C)CC(=O)NC(=O)C1
0,0,TOX768,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
0,0,TOX5840,Clc1ccc(C(Cl)(Cl)Cl)cc1Cl
0,0,TOX349,COc1ccc(N)c(C)c1
0,0,TOX29354,BrCCCCCBr
0,0,TOX26019,OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O
0,0,TOX3541,Cc1ncc(CO)c(CO)c1O
0,0,TOX24911,CC(C)CCCCCOC(=O)CCS
0,0,TOX9572,CC1COc2ccccc2N1C(=O)C(Cl)Cl
1,1,TOX2894,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
0,0,TOX21575,O=C(O)COCC(=O)O
0,0,TOX5326,[Fe+2].c1cc[cH-]c1.c1cc[cH-]c1
0,0,TOX2617,COC(=O)C1=CCCN(C)C1
0,0,TOX26419,CCC(=O)Nc1ccc(O)cc1
0,0,TOX24511,CCCOC(=O)CCCCC(=O)OCCC
1,1,TOX29323,CC[n+]1ccccc1
1,1,TOX5527,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
0,0,TOX5604,CCOC(C)(C)C
0,0,TOX28773,N[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4C[C@H]4F)c3c2Cl)CC12CC2
0,1,TOX26658,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC
0,0,TOX26459,NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1
0,0,TOX135,c1ccccc1
0,0,TOX10432,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
0,0,TOX6783,NC(=O)NC(N)=O
0,0,TOX27678,c1cnc2c(n1)CCCC2
1,1,TOX1267,Oc1ccc2c(c1)OCO2
1,1,TOX2731,NC(=O)N1c2ccccc2C=Cc2ccccc21
0,0,TOX20770,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1
1,1,TOX26192,C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
0,0,TOX24833,CCC(=O)OC(C)(C)C1CC=C(C)CC1
0,0,TOX728,NNCCO
